"model","deviceCategory","deviceSku","simSku","prepaidSku","cpoSku","cpoPrepaidSku","visionSku","upcCode","url"
"Velvet Caviar Case with Magnetic Charging for Samsung Galaxy S25 Ultra - Burgundy 1990","","BRGDY-S25U-MS","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31391.html"
"Velvet Caviar Case with Magnetic Charging for Samsung Galaxy S25 Ultra - Sand Stone","","STONE-S25U-MS","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31392.html"
"Pelican Voyager Black w/Magnet Samsung S25 Ultra Black","","PP055946","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31429.html"
"Velvet Caviar Case with Magnetic Charging Case for Samsung Galaxy S25 Ultra - Arctic Leopard","","SNLEO-S25U-MS","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31390.html"
"Profile Series Case for Samsung Galaxy S25","","77-99243","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31368.html"
"InvisibleShield Fusion XTR4 Eco Screen Protector for Galaxy S25 Ultra - Clear","","ZAG200317260-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30404.html"
"Profile Series Case for Samsung Galaxy S25+","","77-99244","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31369.html"
"InvisibleShield Glass Elite AR Camera Lens Protector for Samsung S25 Edge - Black","","ZAG200118639-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30768.html"
"Galaxy Z Fold3 5G","5G Smartphone","SMF926UZGV","DFILLSIM5G-SA-A","N/A","N/A","N/A","53441","887276578736","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10026.html"
"Incipio Grip for Samsung Galaxy Z Fold3 - Red","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24749.html"
"Verizon Slim Case Black for Samsung Galaxy Z Fold3","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24654.html"
"Incipio Grip for Samsung Galaxy Z Fold3 - Midnight Navy","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24750.html"
"OtterBox Thin Flex Series for Samsung Galaxy Z Fold3 - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24741.html"
"InvisibleShield Ultra Clear+ D3O for Samsung Galaxy Z Fold3","","ZAG200208679-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24562.html"
"GEAR4 Bridgetown Case for Samsung Galaxy Z Fold3 - Black","","GEA702008876-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24561.html"
"Samsung Galaxy Z Fold3 5G Cover + S-Pen Bundle - Black","","EF-FF92PCBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24536.html"
"Samsung Galaxy Z Fold4 Standing Cover with Pen - Graygreen","","EF-OF93PCJEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26767.html"
"S-Pen Pro - Black","","EJ-P5450SBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24712.html"
"Galaxy Z Flip3 5G","5G Smartphone","SMF711ULVV","DFILLSIM5G-SA-A","N/A","N/A","N/A","53421","887276579610","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10020.html"
"Samsung Galaxy Z Flip3 Sheer Superstar","","CM046294-08","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24747.html"
"Samsung Leather Cover for Samsung Galaxy Z Flip3 - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24784.html"
"Incipio Grip for Samsung Galaxy Z Flip3 - Red","","SA-2015-RED-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24751.html"
"Verizon Slim Case Black for Samsung Galaxy Z Flip3","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24653.html"
"Tech21 EvoTint for Samsung Galaxy Z Flip3 - Ash","","T21-9062","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24667.html"
"InvisibleShield Ultra Clear+ D3O for Samsung Galaxy Z Flip3","","ZAG200208678-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24559.html"
"OtterBox Thin Flex Series for Samsung Galaxy Z Flip3 - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24743.html"
"GEAR4 Bridgetown Case for Samsung Galaxy Z Flip3 - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24560.html"
"UAG Civilian case for Samsung Galaxy Z Flip3 - Mallard Blue","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24745.html"
"Galaxy Z Fold4","5G Smartphone","SMF936UZKEV","DFILLSIM5G-SA-A","N/A","N/A","N/A","59320","887276661940","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10378.html"
"Samsung Galaxy Z Fold4 Leather Cover - Black","","EF-VF936LBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26768.html"
"InvisibleShield Fusion ECO Antimicrobial for Samsung Galaxy Z Fold4","","ZAG200309876-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26771.html"
"Samsung Galaxy Z Fold4 Slim Standing Cover - Black","","EF-MF936CBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26769.html"
"Samsung Galaxy Z Fold4 Standing Cover with Pen - Graygreen","","EF-OF93PCJEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26767.html"
"OtterBox Symmetry Series Flex for Samsung Galaxy Z Fold4 -Black","","77-90492","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26765.html"
"Verizon Rugged Case for Samsung Galaxy Z Fold4 - Black","","VZW702010372-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26772.html"
"Incipio Grip for Samsung Galaxy Z Fold4 - Midnight Navy","","SA-2042-MDNY-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26760.html"
"Samsung Galaxy Z Fold4 Standing Cover with Pen - Black","","EF-OF93PCBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26766.html"
"Tech21 EvoClear for Samsung Galaxy Z Fold4 - Clear","","T21-9557","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26763.html"
"UAG Civilian for Samsung Galaxy Z Fold4 - Olive Drab","","UAG214008117272","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26770.html"
"OtterBox Thin Flex Series for Samsung Galaxy Z Fold4 -Pacific Reef","","77-90998","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26764.html"
"Elizabeth James Case w/ Antimicrobial w/ Recycled for Samsung Galaxy Z Fold4 - Blooms in Bordeaux","","EJ049670-08","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26762.html"
"Kate Spade New York Protective Hardshell Case for Samsung Galaxy Z Fold4 - Scattered Flowers/Iridescent/Clear/White/Gems","","KSSA-085-SFIRC-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26761.html"
"S-Pen Pro - Black","","EJ-P5450SBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24712.html"
"Galaxy Z Flip4","5G Smartphone","SMF721ULVV","DFILLSIM5G-SA-A","N/A","N/A","N/A","59390","887276696041","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10368.html"
"Samsung Galaxy Z Flip4 Clear Ring Cover - Clear","","EF-OF721CTEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26777.html"
"InvisibleShield Fusion ECO Antimicrobial for Samsung Galaxy Z Flip4","","ZAG200309872-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26782.html"
"Tech21 EvoTint for Samsung Galaxy Z Flip4 - Ash","","T21-9556","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26773.html"
"UAG Civilian for Samsung Galaxy Z Flip4 - Olive Drab","","UAG214007117272","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26780.html"
"OtterBox Symmetry Series Flex for Samsung Galaxy Z Flip4 -Black","","77-90421","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26775.html"
"Incipio Grip for Samsung Galaxy Z Flip4 - Midnight Navy","","SA-2043-MDNY","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26783.html"
"OtterBox Thin Flex Series for Samsung Galaxy Z Flip4 -Clear","","77-90999","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26774.html"
"Samsung Galaxy Z Flip4 - Flap Leather Cover - Black","","EF-VF721LBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26778.html"
"Samsung Galaxy Z Flip4 Silicone Ring Cover - Bora Purple","","EF-PF721TVEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26779.html"
"SPECK PRESIDIO PERFECT CLEAR FOLD GLITTER FOR SAMSUNG GALAXY Z FLIP4 - CLEAR/CLEAR W/PLATINUM GLITTER","","150200-9508","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26781.html"
"Kate Spade New York Protective Hardshell Case for Samsung Galaxy Z Flip4 - Scattered Flowers/Iridescent/Clear/White/Gems","","KSSA-086-SFIRC","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26784.html"
"Galaxy A51","4G Smartphone","SMA515UZKVZ","DFILLSIM5G-SA-A","N/A","N/A","N/A","47422","N/A","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=9609.html"
"Galaxy A51 5G UW","5G Smartphone","SMA516VZBVZ","DFILLSIM5G-SA-A","N/A","N/A","N/A","48431","887276440965","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=9679.html"
"OtterBoxAlpha Glass For Samsung Galaxy A51/Samsung Galaxy A51UW 5G - Clear","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=21956.html"
"InvisibleShield Glass Elite+ for Samsung Galaxy A51/Samsung Galaxy A51UW 5G - Clear","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22013.html"
"Galaxy A53 5G UW","5G Smartphone","SMA536VZKV","DFILLSIM5G-SA-A","N/A","N/A","N/A","56841","887276627946","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10330.html"
"InvisibleShield Glass VisionGuard+ for Samsung Galaxy A53 5G UW","","ZAG200109201-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=25992.html"
"Incipio Duo for Samsung Galaxy A53 5G UW - Black","","SA-2035-BLK","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26061.html"
"Verizon Tempered Glass Screen Protector for Samsung Galaxy A53 5G UW","","PVACM1-SA532J2","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26381.html"
"UAG Scout case for Samsung Galaxy A53 5G UW - Mallard","","UAG213528115555","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26197.html"
"Spigen Core Armor for Samsung Galaxy A53 5G UW - Black","","SPGACS04298","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26337.html"
"Speck IMPACTHERO + SHLDVIEW for Samsung Galaxy A53 5G UW - Mix","","145091-1568","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26538.html"
"Tech21 EvoCheck for Samsung Galaxy A53 5G UW - Smokey/Black","","T21-9396","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26087.html"
"GEAR4 Havana Case for Samsung Galaxy A53 5G UW - Black","","GEA702009225-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=25993.html"
"OtterBox Defender Series Pro for Samsung Galaxy A53 5G UW - Black","","77-88178","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26487.html"
"Samsung S-View Cover for Samsung Galaxy A53 5G UW - Black","","EF-EA536PBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26346.html"
"Incipio Duo for Samsung Galaxy A53 5G UW - Salsa Red/Black (Verizon)","","SA-2035-SRED-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26062.html"
"Case-Mate Samsung Galaxy A53 5G UW Sheer Stardust - Clear w/ Recycled","","CM048418-08","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26106.html"
"Speck IMPACTHERO FOR Samsung Galaxy A53 5G UW - Prussian Blue/Cloudy Grey","","144836-9627","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26272.html"
"OtterBox Alpha Glass with Antimocrobial and Blue Light for Samsung Galaxy A53 5G UW - Clear","","77-88275","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26530.html"
"Protective Hardshell Case for Samsung Galaxy A53 5G UW - Hollyhock Floral Clear/Cream with Stones","","KSSA-084-HHCCS-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26063.html"
"Protective Hardshell Case for Samsung Galaxy A53 5G UW - Scattered Flowers/Iridescent/Clear/Gems/White Bumper","","KSSA-084-SFIRC-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26076.html"
"AQA - 1 pack Bluelight and antimicrobial Tempered Glass Screen Protector for Samsung Galaxy A53 5G UW","","AQAA531PKGSB","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26289.html"
"Galaxy A13","4G Smartphone","SMA135UZKV","DFILLSIM5G-SA-A","N/A","N/A","N/A","56837","887276641065","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10327.html"
